village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
C6,7,10.08.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,HOC,E,1,M,F,C,C,V,V,6000,F,J,FO,S,10
C6,7,10.08.19,07:41:00,CBA,E,1,M,F,C,C,V,V,15000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,CPE,E,1,M,M,C,C,V,V,15000,F,N,FO,S,10
C6,7,10.08.19,07:41:00,PCM,E,1,M,M,C,C,V,V,4000,M,N,FO,S,10
C6,7,10.08.19,15:54:00,CDJ,MR,4,M,NA,A,A,V,M,2000,NA,NA,NA,NA,NA
C6,7,10.08.19,16:21:00,CDJ,G,2,M,NA,C,C,V,V,4000,P,J,FO,N,8
C6,7,10.08.19,16:21:00,CDJ,T,1,M,NA,C,C,V,M,NA,P,J,FO,N,8
C6,7,12.08.19,07:59:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,4
C6,7,12.08.19,07:59:00,CBL,E,1,R,F,C,C,V,V,4000,F,N,FO,N,4
C6,7,12.08.19,16:18:00,CBA,E,1,R,F,C,C,V,V,15000,P,J,FF,N,2
C6,7,13.08.19,16:13:00,AMA,MR,34,M,NA,C,C,V,M,NA,P,J,NA,NA,NA
C6,7,13.08.19,16:13:00,ATH,E,1,R,M,C,C,V,V,7000,P,J,NA,NA,NA
C6,7,14.08.19,15:53:00,CMN,T,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C6,7,14.08.19,16:34:00,CMN,MR,16,M,NA,C,C,V,M,NA,P,J,FO,N,8
C6,7,14.08.19,16:34:00,CMN,G,2,R,NA,C,C,V,V,4000,P,J,FO,N,8
C6,7,19.08.19,07:32:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,N,6
C6,7,19.08.19,07:32:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,6
C6,7,19.08.19,07:43:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,6
C6,7,19.08.19,07:43:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,6
C6,7,20.08.19,07:42:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FO,S,4
C6,7,20.08.19,07:42:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,4
C6,7,20.08.19,07:42:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,S,4
C6,7,20.08.19,07:42:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,4
C6,7,21.08.19,07:38:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,NA
C6,7,21.08.19,07:38:00,CMN,G,2,M,NA,C,C,V,M,NA,F,N,FO,S,NA
C6,7,21.08.19,07:38:00,CMN,T,1,M,NA,C,C,V,M,NA,F,N,FO,S,NA
C6,7,21.08.19,16:20:00,CBL,G,3,M,NA,C,C,V,M,NA,P,J,FF,N,2
C6,7,21.08.19,16:20:00,CBL,T,1,M,NA,C,C,V,M,NA,P,J,FF,N,2
C6,7,21.08.19,16:20:00,ATH,E,1,R,M,C,C,V,V,7000,P,J,FF,N,2
C6,7,25.08.19,16:04:00,POT,MI,2,M,F,C,C,V,V,60000,F,J,FO,S,9
C6,7,25.08.19,16:04:00,POT,MI,1,M,NA,C,C,V,V,25000,F,J,FO,S,9
C6,7,25.08.19,16:04:00,HOC,E,1,R,F,C,C,V,V,8000,F,J,FO,S,9
C6,7,25.08.19,16:04:00,CPE,E,1,M,F,C,C,V,V,15000,F,J,FO,S,9
C8,7,06.08.19,08:20:00,HOC,E,1,M,M,C,C,V,V,4000,F,N,FO,N,2
C8,7,07.08.19,16:38:00,ATH,NA,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C8,7,07.08.19,17:02:00,PCM,E,1,R,M,C,C,V,V,3000,P,N,FO,S,NA
C8,7,09.08.19,07:59:00,POT,MIF,1,M,NA,C,C,V,M,NA,F,J,FF,S,10
C8,7,09.08.19,08:10:00,CBL,E,1,R,F,C,C,V,V,5000,P,N,NA,S,6
C8,7,09.08.19,08:28:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,NA,S,NA
C8,7,10.08.19,09:04:00,MST,E,1,R,M,C,C,V,V,4500,F,N,FF,N,3
C8,7,10.08.19,16:20:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,NA,S,5
C8,7,10.08.19,17:29:00,ATH,E,1,M,M,C,C,V,M,NA,F,N,NA,N,0.8
C8,7,12.08.19,08:38:00,CFN,MIF,1,M,NA,D,D,V,M,NA,NA,NA,NA,NA,NA
C8,7,12.08.19,08:47:00,HOC,E,1,R,M,C,C,V,V,5000,F,N,FO,S,0.6
C8,7,12.08.19,16:04:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,NA,S,NA
C8,7,13.08.19,08:05:00,CPO,E,1,R,F,C,C,V,V,4500,F,N,FO,S,NA
C8,7,13.08.19,16:40:00,CMN,GF,1,M,NA,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,14.08.19,08:24:00,POT,E,1,M,M,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,14.08.19,08:24:00,POT,E,1,M,M,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,14.08.19,08:24:00,SIT,G,4,M,F,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,14.08.19,08:24:00,CBL,E,1,M,M,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,15.08.19,15:56:00,CBL,E,1,R,M,C,C,V,V,5000,P,J,NA,N,0.9
C8,7,16.08.19,16:38:00,TOR,E,1,R,F,C,C,V,V,1500,M,J,FO,S,3
C8,7,19.08.19,08:25:00,CRN,E,1,M,M,C,C,V,M,NA,NA,NA,NA,NA,NA
C8,7,19.08.19,16:09:00,CMN,MR,16,R,NA,C,C,V,V,100,NA,NA,NA,NA,NA
C8,7,21.08.19,07:37:00,CBL,E,1,R,M,C,C,V,V,5000,P,N,FF,N,0.7
C8,7,21.08.19,16:18:00,CBA,E,1,R,M,C,C,V,V,12000,F,J,NA,S,0.5
C8,7,23.08.19,16:39:00,CBL,E,1,M,M,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,23.08.19,17:05:00,ATH,E,1,M,F,D,D,V,M,NA,NA,NA,NA,NA,NA
C8,7,23.08.19,17:01:00,CHV,G,4,M,NA,D,D,V,C,NA,NA,NA,NA,NA,NA
C8,7,25.08.19,16:50:00,POT,G,4,M,NA,D,D,V,C,NA,NA,NA,NA,NA,NA
C8,7,25.08.19,16:50:00,PCM,E,1,M,M,C,C,V,C,NA,NA,NA,NA,NA,NA
C8,7,25.08.19,16:50:00,CPO,E,1,M,F,C,C,V,C,NA,NA,NA,NA,NA,NA
