village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
E8,8,16.09.19,15:55:00,CBL,E,1,R,M,C,C,V,V,4000,P,J,FO,N,1
E8,8,16.09.19,15:55:00,PIN,E,1,R,M,C,C,V,V,2000,P,J,FO,N,0.8
E8,8,16.09.19,16:07:00,MST,E,1,R,F,C,C,V,V,4000,F,J,FF,N,2
E8,8,16.09.19,16:07:00,CAL,E,1,R,M,C,C,V,V,3000,F,J,FO,N,2.5
E8,8,16.09.19,16:18:00,CHP,T,1,M,NA,D,D,V,M,NA,F,J,FO,S,4
E8,8,16.09.19,16:18:00,CHP,G,1,M,NA,D,D,V,M,NA,F,J,FO,S,4
E8,8,17.09.19,07:25:00,NAN,E,1,R,F,C,C,V,V,5000,F,N,NA,S,0.1
E8,8,18.09.19,07:42:00,MST,E,1,M,F,C,C,V,C,NA,F,J,FO,S,2
E8,8,18.09.19,07:42:00,CPO,E,1,M,M,C,C,V,C,NA,F,J,FO,S,3
E8,8,18.09.19,07:42:00,CAL,E,1,M,F,C,C,V,M,NA,F,J,FO,S,4
E8,8,18.09.19,07:42:00,CAL,E,1,M,M,C,C,V,M,NA,F,J,FO,S,4
E8,8,18.09.19,07:42:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,S,5
E8,8,18.09.19,07:42:00,CBL,E,1,M,M,C,C,V,C,NA,F,N,NA,S,5
E8,8,18.09.19,07:42:00,MPN,E,1,M,M,C,C,V,M,NA,F,N,NA,S,3
E8,8,18.09.19,15:57:00,RAT,E,1,M,F,C,C,V,M,NA,P,J,P,S,0.1
E8,8,18.09.19,15:57:00,AOI,E,1,R,F,C,C,V,V,2000,P,J,P,S,0.1
E8,8,18.09.19,16:12:00,MBR,E,1,M,M,C,C,V,M,NA,M,J,NA,S,0
E8,8,18.09.19,16:14:00,CBL,ED,1,R,M,C,C,V,V,4000,P,J,FO,S,1
E8,8,19.09.19,07:26:00,ECU,E,1,R,M,C,C,V,V,1500,F,J,FO,N,0.2
E8,8,19.09.19,07:26:00,CAL,E,1,R,M,C,C,V,V,3000,F,J,FO,N,0.3
E8,8,19.09.19,07:46:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,NA,S,2
E8,8,19.09.19,07:46:00,TAL,G,1,M,F,C,C,V,M,NA,F,J,FO,S,1
C3,8,02.09.19,16:03:00,MAN,G,2,M,NA,A,A,V,M,2000,F,NA,NA,NA,NA
C3,8,03.09.19,15:55:00,CBL,E,1,M,M,C,C,V,M,NA,P,J,FF,N,2
C3,8,07.09.19,08:06:00,CBL,E,1,M,F,C,C,V,V,5000,F,N,FO,N,2
C3,8,07.09.19,08:06:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,N,2
C3,8,07.09.19,08:06:00,PCM,E,1,M,F,C,C,V,M,NA,M,N,NA,N,1
C3,8,09.09.19,07:55:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,N,1
C3,8,09.09.19,16:23:00,CFN,E,1,M,F,A,A,V,M,12000,F,NA,NA,NA,NA
C3,8,13.09.19,16:03:00,PAN,E,1,M,M,C,C,V,M,NA,P,J,FF,N,3
C3,8,13.09.19,16:54:00,CRN,E,1,M,F,C,C,V,V,8000,F,NA,NA,NA,NA
C3,8,15.09.19,16:29:00,CPE,E,1,M,M,C,C,V,V,15000,F,NA,NA,NA,NA
C3,8,15.09.19,16:29:00,CPE,E,1,M,M,C,C,V,V,13000,F,NA,NA,NA,NA
C3,8,15.09.19,16:29:00,HOC,E,1,M,F,C,C,V,M,NA,F,NA,NA,NA,NA
C3,8,16.09.19,16:36:00,MST,E,1,M,M,C,C,V,M,NA,F,J,P,S,0.035
C3,8,18.09.19,07:43:00,POT,E,1,M,M,C,C,V,C,NA,F,NA,NA,NA,NA
C3,8,18.09.19,07:43:00,CPE,E,1,M,M,C,C,V,C,NA,F,NA,NA,NA,NA
C3,8,18.09.19,15:54:00,MST,E,1,M,M,D,D,V,M,NA,F,NA,NA,NA,NA
C3,8,19.09.19,16:28:00,HER,E,1,M,F,C,C,V,M,NA,F,J,P,S,0.3
E2,8,02.09.19,16:20:00,CPO,E,1,M,M,C,C,V,M,NA,P,J,M,S,1
E2,8,07.09.19,07:29:00,HOC,E,1,M,F,C,C,V,M,NA,F,J,FF,S,1
E2,8,07.09.19,07:29:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FF,S,1.3
E2,8,07.09.19,07:29:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,M,S,2
E2,8,09.09.19,07:30:00,ATH,E,1,R,M,C,C,V,V,NA,F,NA,NA,NA,NA
E2,8,09.09.19,07:30:00,CBL,E,1,R,F,C,C,V,V,NA,F,NA,NA,NA,NA
E2,8,09.09.19,07:32:00,CBL,E,1,M,M,C,C,V,V,NA,F,NA,NA,NA,NA
E2,8,09.09.19,07:32:00,CBA,E,1,M,M,C,C,V,V,NA,F,NA,NA,NA,NA
E2,8,12.09.19,07:33:00,HOC,E,1,M,F,C,C,V,C,NA,F,J,FF,N,38
E2,8,12.09.19,07:42:00,CBL,E,1,R,F,C,C,V,V,5000,F,NA,NA,NA,NA
E2,8,12.09.19,07:59:00,ATH,E,1,M,M,C,C,V,V,6000,F,NA,NA,NA,NA
E2,8,13.09.19,07:23:00,CMN,G,1,M,NA,A,A,V,M,NA,NA,NA,NA,NA,NA
E2,8,13.09.19,07:59:00,CMN,MR,19,M,NA,C,C,V,M,NA,F,NA,NA,NA,NA
E2,8,14.09.19,07:23:00,MST,E,1,M,F,C,C,V,M,NA,F,NA,NA,NA,NA
E2,8,14.09.19,08:23:00,MPN,MRF,1,M,NA,C,C,V,NA,NA,P,NA,NA,NA,NA
E2,8,15.09.19,07:22:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,12
E2,8,15.09.19,07:22:00,CPO,E,1,R,M,C,C,V,V,4000,F,J,FF,S,4
E2,8,15.09.19,07:56:00,PCM,E,1,M,M,C,C,V,M,NA,P,J,P,S,0.07
E2,8,15.09.19,08:05:00,HOC,E,1,R,M,C,C,V,V,5000,F,NA,NA,NA,NA
E2,8,16.09.19,08:24:00,MNG,E,1,M,F,C,C,V,M,NA,P,J,FF,S,0.3
E2,8,16.09.19,16:02:00,CBL,MR,32,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E2,8,17.09.19,08:22:00,HOC,E,1,R,M,C,C,V,V,8000,F,NA,NA,NA,NA
E2,8,18.09.19,07:25:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,8
E2,8,18.09.19,07:27:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,8
E2,8,18.09.19,08:27:00,CMN,G,1,M,NA,A,A,V,M,NA,NA,NA,NA,NA,NA
E2,8,18.09.19,09:01:00,CMN,MR,20,M,NA,A,A,V,M,3000,NA,NA,NA,NA,NA
E2,8,21.09.19,07:35:00,CMN,G,4,M,NA,C,C,V,V,2500,F,N,FO,N,10
E2,8,21.09.19,07:35:00,CMN,T,1,M,NA,C,C,V,M,NA,F,N,FO,N,10
E2,8,21.09.19,07:35:00,CMN,MR,4,M,NA,C,C,V,M,NA,F,N,FO,N,10
E2,8,21.09.19,07:35:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,N,10
E2,8,21.09.19,07:35:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FO,N,10
E2,8,21.09.19,08:38:00,CPO,E,1,M,F,C,C,V,M,NA,F,J,FF,S,0.2
E9,8,3.09.19,08:15:00,MAN,MR,5,M,NA,C,C,V,M,NA,F,J,FF,S,3
E9,8,07.09.19,07:24:00,RAT,E,1,M,M,C,C,V,M,NA,P,J,P,S,0.3
E9,8,07.09.19,07:44:00,CBL,E,1,R,F,C,C,V,V,5000,F,N,FO,S,4
E9,8,07.09.19,07:44:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,4
E9,8,07.09.19,08:01:00,CBL,E,1,M,M,C,C,V,M,NA,F,J,FF,N,5
E9,8,13.09.19,17:02:00,PAN,E,1,M,F,C,C,V,M,NA,F,N,FF,N,6
E9,8,14.09.19,07:23:00,DDA,E,1,M,M,C,C,V,M,NA,F,N,FO,S,1
E9,8,14.09.19,07:55:00,POT,E,1,M,M,C,C,V,V,45000,F,N,FF,N,8
E9,8,14.09.19,07:55:00,PAN,E,1,M,M,C,C,V,V,35000,F,N,FO,N,8
E9,8,17.09.19,16:12:00,CPO,E,1,R,M,C,C,V,V,5000,F,J,FF,S,3
E9,8,17.09.19,16:22:00,CHP,MR,2,M,NA,DH,D,H,M,NA,NA,NA,NA,NA,NA
E9,8,18.09.19,07:42:00,NAN,E,1,R,M,C,C,V,V,5000,F,N,P,S,0.08
E9,8,18.09.19,16:38:00,HOC,E,1,R,M,C,C,V,V,4000,F,J,FF,N,6
E9,8,19.09.19,07:33:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FF,N,7
E9,8,19.09.19,07:33:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FF,N,7
C9,8,02.09.19,07:30:00,CPE,E,1,R,M,C,C,V,V,13000,P,J,FO,N,5
C9,8,02.09.19,07:35:00,CRN,GF,4,M,NA,C,C,V,M,NA,M,N,NA,N,10
C9,8,04.09.19,07:30:00,CBL,E,1,R,M,C,C,V,V,5000,P,J,FO,N,8
C9,8,04.09.19,07:30:00,CPE,E,1,R,F,C,C,V,V,13000,P,J,FO,N,8
C9,8,07.09.19,16:00:00,ATH,E,1,R,F,C,C,V,V,7000,P,J,FO,N,8
C9,8,07.09.19,16:00:00,CDO,E,1,M,M,C,C,V,V,4000,P,J,FO,N,8
C9,8,07.09.19,16:00:00,CBL,E,1,R,M,C,C,V,V,5000,P,J,FO,N,8
C9,8,09.09.19,07:30:00,CBL,E,1,M,M,C,C,V,V,5000,F,N,FO,S,0.05
C9,8,09.09.19,07:30:00,CPE,E,1,R,M,C,C,V,V,10000,P,J,FO,N,8
C9,8,09.09.19,07:30:00,CBA,E,1,M,M,C,C,V,V,10000,P,J,FO,N,8
C9,8,09.09.19,07:30:00,ATH,E,1,R,F,C,C,V,V,7000,P,J,FO,N,8
C9,8,13.09.19,16:30:00,CHV,G,4,M,NA,C,C,V,M,NA,P,J,FO,N,5
C9,8,13.09.19,07:30:00,CPE,E,1,R,F,C,C,V,V,10000,P,J,FO,N,5
C9,8,13.09.19,07:30:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,FO,N,5
C9,8,16.09.19,07:20:00,ATH,E,1,R,M,C,C,V,V,7000,P,J,FO,N,10
C9,8,16.09.19,07:25:00,CBA,E,1,R,F,C,C,V,V,12000,P,J,FO,N,10
C9,8,16.09.19,07:25:00,CBL,E,1,R,F,C,C,V,V,5000,P,J,FO,N,10
C9,8,16.09.19,16:30:00,CRN,E,1,R,M,C,C,V,V,15000,P,J,M,N,8
C9,8,17.09.19,15:08:00,CPE,GF,4,M,NA,C,C,V,M,NA,P,J,FO,N,10
C9,8,17.09.19,15:55:00,CBL,E,1,R,M,C,C,V,V,5000,P,J,FO,N,10
C9,8,19.09.19,16:00:00,PCM,E,1,R,M,C,C,V,V,5000,F,N,FO,S,0.05
C9,8,19.09.19,16:00:00,MPN,E,1,R,M,C,C,V,V,4000,P,J,FO,N,5
C9,8,19.09.19,16:00:00,CPE,E,1,R,F,C,C,V,V,10000,P,J,FO,N,5
C7,8,02.09.19,15:49:00,MST,E,1,M,M,C,C,V,M,NA,F,J,FF,N,1
C7,8,03.09.19,07:19:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,N,5
C7,8,03.09.19,07:19:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,N,5
C7,8,03.09.19,07:19:00,CBA,E,1,M,M,C,C,V,M,NA,F,N,FO,N,5
C7,8,04.09.19,07:19:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,10
C7,8,04.09.19,07:19:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,10
C7,8,04.09.19,07:19:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,10
C7,8,04.09.19,07:19:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,10
C7,8,04.09.19,07:19:00,CPO,E,1,M,M,C,C,V,M,NA,F,J,FO,S,10
C7,8,04.09.19,15:49:00,MAN,G,2,M,M,C,C,V,V,3000,F,J,FO,N,5
C7,8,04.09.19,15:49:00,MAN,MR,10,M,M,C,C,V,V,1000,F,J,FO,N,5
C7,8,04.09.19,15:49:00,MAN,T,1,M,M,C,C,V,M,NA,F,J,FO,N,5
C7,8,04.09.19,15:49:00,MAN,E,1,M,F,C,C,V,M,NA,F,J,FO,N,5
C7,8,07.09.19,07:54:00,CNB,E,1,M,M,C,C,V,M,NA,F,J,FO,S,3
C7,8,07.09.19,07:59:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,9
C7,8,07.09.19,07:59:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,9
C7,8,07.09.19,07:59:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,9
C7,8,07.09.19,07:59:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,9
C7,8,07.09.19,07:59:00,CDO,E,1,M,M,C,C,V,M,NA,F,N,FO,S,9
C7,8,07.09.19,07:59:00,CDO,P,1,M,M,C,C,V,V,5000,F,N,FO,S,9
C7,8,07.09.19,15:49:00,CHP,G,2,M,F,C,C,V,M,NA,F,J,FF,S,1
C7,8,07.09.19,15:49:00,CHP,MR,7,M,F,C,C,V,V,2000,F,J,FF,S,1
C7,8,07.09.19,15:49:00,CHP,T,1,M,F,C,C,V,M,NA,F,J,FF,S,1
C7,8,07.09.19,15:49:00,CHP,E,1,M,F,C,C,V,V,100000,F,J,FF,S,1
C7,8,08.09.19,07:20:00,ATH,E,1,R,M,C,C,V,V,8000,F,N,FO,S,7
C7,8,08.09.19,07:20:00,ATH,E,1,R,M,C,C,V,V,9000,F,N,FO,S,7
C7,8,08.09.19,07:20:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,12
C7,8,08.09.19,07:20:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,12
C7,8,08.09.19,07:20:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FO,S,12
C7,8,08.09.19,08:00:00,PCM,E,1,R,M,C,C,V,V,3000,M,N,FO,S,12
C7,8,08.09.19,08:00:00,CDJ,G,4,R,F,C,C,V,V,2500,F,N,FF,S,12
C7,8,08.09.19,08:00:00,CDJ,T,1,M,F,C,C,V,M,NA,F,N,FF,S,12
C7,8,12.09.19,07:20:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,3
C7,8,12.09.19,07:20:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,3
C7,8,12.09.19,07:54:00,CPE,E,1,R,M,C,C,V,V,15000,F,J,FO,S,15
C7,8,12.09.19,07:54:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,15
C7,8,12.09.19,07:54:00,CVB,E,1,M,M,C,C,V,V,8000,F,N,FO,S,15
C7,8,12.09.19,07:54:00,MJG,E,1,M,M,C,C,V,M,NA,F,J,FO,S,15
C7,8,15.09.19,07:20:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,3
C7,8,15.09.19,07:20:00,CBA,E,1,R,M,C,C,V,V,12000,F,N,FO,S,3
C7,8,15.09.19,07:33:00,GEN,E,1,R,F,C,C,V,V,3000,P,N,FF,S,2
C7,8,15.09.19,07:33:00,PCM,E,1,R,F,C,C,V,V,3000,F,N,FF,S,2
C7,8,16.09.19,07:19:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,NA,NA,NA
C7,8,16.09.19,07:41:00,PCM,E,1,R,F,C,C,V,V,4000,M,N,FO,N,7
C7,8,16.09.19,07:41:00,PCM,E,1,R,F,C,C,V,V,3000,M,N,FO,N,7
C7,8,16.09.19,07:41:00,CRN,E,1,M,F,C,C,V,V,4000,F,N,R,N,7
C7,8,16.09.19,07:41:00,GEN,E,1,M,F,C,C,V,M,NA,F,N,FO,N,7
C7,8,16.09.19,07:41:00,CPE,ED,1,M,F,C,C,V,M,NA,P,J,FO,N,7
C7,8,16.09.19,08:07:00,GEN,E,1,R,M,C,C,V,V,4000,P,J,FF,S,1
C7,8,17.09.19,07:19:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,N,5
C7,8,17.09.19,07:19:00,PCM,E,1,R,M,C,C,V,V,5000,F,N,FO,N,5
C7,8,17.09.19,07:19:00,CBA,G,3,R,M,C,C,V,V,3000,F,N,FO,N,5
C7,8,17.09.19,07:19:00,CBA,MR,30,M,M,C,C,V,M,NA,F,N,FO,N,5
C7,8,17.09.19,07:19:00,CBA,T,1,M,M,C,C,V,M,NA,F,N,FO,N,5
C7,8,17.09.19,07:57:00,ATH,E,1,R,M,C,C,V,V,7000,F,N,FO,S,18
C7,8,17.09.19,07:57:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,18
C7,8,17.09.19,07:57:00,POT,G,2,R,M,C,C,V,V,8000,F,N,FO,S,18
C7,8,17.09.19,07:57:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,17.09.19,07:57:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,17.09.19,07:57:00,POT,MR,40,M,M,C,C,V,M,NA,F,N,FO,S,18
C7,8,17.09.19,07:57:00,POT,T,1,M,M,C,C,V,M,NA,F,N,FO,S,18
C7,8,17.09.19,15:49:00,MAN,G,2,M,M,C,C,V,M,NA,F,J,FF,S,2
C7,8,17.09.19,15:49:00,MAN,T,1,M,M,C,C,V,M,NA,F,J,FF,S,2
C7,8,18.09.19,15:50:00,MAN,G,1,M,M,D,D,V,M,NA,F,J,FF,N,2
C7,8,18.09.19,15:50:00,MAN,G,2,R,M,C,C,V,V,2500,F,J,FF,N,2
C7,8,18.09.19,15:50:00,MAN,T,1,M,M,C,C,V,M,NA,F,J,FF,N,2
C7,8,21.09.19,07:49:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,ATH,E,1,R,F,C,C,V,V,8000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,8,21.09.19,07:49:00,CBL,E,1,M,F,C,C,V,M,NA,F,N,FO,S,18
C7,8,21.09.19,15:58:00,ATH,ED,1,M,M,C,C,V,M,NA,P,J,FF,N,1
E4,8,02.09.19,07:29:00,CBL,E,1,M,F,A,A,V,M,NA,NA,NA,NA,NA,NA
E4,8,02.09.19,07:29:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FF,N,5
E4,8,02.09.19,07:29:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FO,N,6
E4,8,08.09.19,08:01:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FF,S,5
E4,8,08.09.19,08:01:00,CBL,E,1,R,F,A,A,V,M,NA,NA,NA,NA,NA,NA
E4,8,08.09.19,08:01:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,5
E4,8,12.09.19,15:54:00,CPE,E,1,M,F,A,A,V,M,NA,NA,NA,NA,NA,NA
E4,8,14.09.19,08:16:00,CBL,E,1,R,F,A,A,V,M,NA,NA,NA,NA,NA,NA
E4,8,14.09.19,08:16:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FF,N,5
E4,8,14.09.19,08:16:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,N,5
E4,8,14.09.19,08:16:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,6
E4,8,15.09.19,07:24:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,6
E4,8,15.09.19,07:24:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,6
E4,8,15.09.19,07:24:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,6
E4,8,15.09.19,07:38:00,HOC,E,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E4,8,15.09.19,08:24:00,PCM,E,1,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E4,8,16.09.19,07:30:00,CPE,E,1,R,M,A,A,V,NA,NA,NA,NA,NA,NA,NA
E4,8,17.09.19,08:42:00,CBA,E,1,R,F,C,C,V,V,15000,F,J,FO,N,5
E4,8,18.09.19,08:00:00,CBA,E,1,M,M,A,A,V,NA,NA,NA,NA,NA,NA,NA
E4,8,19.09.19,07:48:00,CBL,E,1,R,M,C,C,V,V,5000,F,J,FF,S,6
E4,8,21.09.19,07:34:00,POT,G,1,R,NA,C,C,V,V,15000,F,N,FO,S,6
E4,8,21.09.19,07:34:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,6
E4,8,21.09.19,07:38:00,CBL,E,1,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
