village,session,date,heure,especes,etat,nombre,endroit,sex,obtenu via,obtenu comment,obtenu ou,but,prix,tue via,tue quand,tue ou,cote,km
C7,9,30.09.19,07:57:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,20
C7,9,30.09.19,07:57:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,20
C7,9,30.09.19,07:57:00,PGE,E,1,M,M,C,C,V,V,70000,F,N,FO,S,20
C7,9,30.09.19,07:57:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,20
C7,9,30.09.19,07:57:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,20
C7,9,30.09.19,07:57:00,CPE,G,2,M,M,C,C,V,M,NA,F,N,FO,S,20
C7,9,30.09.19,07:57:00,CPE,T,1,M,M,C,C,V,M,NA,F,N,FO,S,20
C7,9,01.10.19,07:20:00,CAL,E,1,M,M,C,C,V,M,NA,F,J,FF,S,1
C7,9,02.10.19,15:50:00,MAN,G,2,M,M,C,C,V,M,NA,F,J,FF,N,4
C7,9,05.10.19,07:19:00,ATH,E,1,R,M,C,C,V,V,7000,F,N,FO,N,4
C7,9,06.10.19,07:18:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,N,4
C7,9,09.10.19,07:20:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,4
C7,9,09.10.19,07:20:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,S,4
C7,9,09.10.19,07:20:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,4
C7,9,09.10.19,07:20:00,PCM,E,1,M,M,C,C,V,M,NA,M,N,FO,S,4
C7,9,09.10.19,07:20:00,CPO,E,1,M,M,C,C,V,M,NA,F,J,FF,S,1
C7,9,09.10.19,07:50:00,POT,G,4,R,F,C,C,V,V,7500,F,N,FO,S,20
C7,9,09.10.19,07:50:00,POT,E,1,R,F,C,C,V,V,35000,F,N,FO,S,20
C7,9,09.10.19,07:50:00,POT,E,1,M,M,C,C,V,V,30000,F,N,FO,S,20
C7,9,12.10.19,07:19:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FO,S,8
C7,9,12.10.19,07:19:00,MST,E,1,R,M,C,C,V,V,5000,F,J,FO,S,8
C7,9,12.10.19,07:19:00,MST,E,1,R,F,C,C,V,M,NA,F,J,FO,S,8
C7,9,14.10.19,15:58:00,CPE,G,3,R,NA,C,C,V,V,2000,P,J,FO,S,NA
C7,9,15.10.19,07:19:00,MNG,E,1,M,F,C,C,V,M,NA,P,J,FO,S,3
C7,9,16.10.19,07:50:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,12
C7,9,16.10.19,07:50:00,ATH,E,1,R,M,C,C,V,V,7000,F,N,FO,S,12
C7,9,16.10.19,07:50:00,CPE,E,1,M,M,C,C,V,V,12000,F,N,FO,S,12
C7,9,16.10.19,07:50:00,CDJ,E,1,M,M,C,C,V,V,10000,F,N,FO,S,12
C7,9,16.10.19,07:50:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FO,S,12
C7,9,16.10.19,07:50:00,TUR,E,1,M,NA,C,C,V,V,2500,F,J,FO,S,12
C7,9,16.10.19,07:50:00,CPE,E,1,M,F,C,C,V,M,NA,F,N,FO,S,12
C7,9,16.10.19,07:50:00,CVB,MI,1,M,M,C,C,V,M,NA,F,J,FO,S,12
C7,9,16.10.19,07:50:00,CVB,G,1,M,M,C,C,V,M,NA,F,J,FO,S,12
C7,9,17.10.19,07:28:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FO,N,12
C7,9,17.10.19,07:40:00,NAN,E,1,R,M,C,C,V,V,5000,F,N,FO,N,4
C7,9,17.10.19,07:40:00,HOC,E,1,M,M,C,C,V,M,NA,F,J,FF,S,0.1
C7,9,20.10.19,07:55:00,CPE,E,1,R,M,C,C,V,V,15000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,CPE,E,1,M,M,C,C,V,V,15000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,CHV,E,1,M,M,C,C,V,V,12000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,PCM,E,1,M,M,C,C,V,V,6000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,CBL,E,1,M,F,C,C,V,V,6000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,CBL,E,1,M,M,C,C,V,V,6000,F,N,FO,S,18
C7,9,20.10.19,07:55:00,CBL,E,1,M,M,C,C,V,M,NA,F,N,FO,S,18
E4,9,30.09.19,07:21:00,CBL,E,1,R,M,C,C,V,V,6000,F,N,FF,S,6
E4,9,30.09.19,07:21:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FF,S,6
E4,9,30.09.19,07:21:00,CBL,E,1,R,F,C,C,V,V,6000,F,N,FF,S,6
E4,9,30.09.19,08:00:00,ATH,E,1,R,F,C,C,V,V,5000,F,N,FO,N,5
E4,9,30.09.19,08:00:00,CDJ,NA,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E4,9,01.10.19,07:25:00,CPE,E,1,R,F,C,C,V,V,15000,F,J,FO,S,4
E4,9,01.10.19,07:35:00,CPE,G,2,R,NA,C,C,V,V,2500,F,N,FO,S,4
E4,9,02.10.19,16:22:00,MAN,G,2,M,NA,C,C,V,M,NA,F,J,FO,N,5
E4,9,05.10.19,07:21:00,MAN,T,1,M,NA,D,D,V,M,NA,F,NA,NA,NA,NA
E4,9,06.10.19,07:25:00,CPE,E,1,R,M,C,C,V,V,10000,F,J,FF,S,5
E4,9,07.10.19,08:00:00,CPE,E,1,R,F,C,C,V,V,15000,F,J,FO,S,5
E4,9,07.10.19,07:23:00,CPE,E,1,R,F,C,C,V,V,15000,F,N,FF,N,5
E4,9,08.10.19,08:09:00,ATH,E,1,R,M,C,C,V,V,10000,F,N,FO,N,3
E4,9,09.10.19,15:50:00,HOC,E,1,R,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E4,9,09.10.19,15:56:00,POT,G,1,R,M,C,C,V,V,60000,F,J,FF,N,6
E4,9,10.10.19,07:21:00,CBL,E,1,M,F,A,A,V,NA,NA,NA,NA,NA,NA,NA
E4,9,14.10.19,07:32:00,CBL,E,1,R,M,C,C,V,V,5000,F,N,FO,S,5
E4,9,15.10.19,07:18:00,CBA,E,1,R,F,A,A,V,NA,NA,NA,NA,NA,NA,NA
E4,9,16.10.19,08:10:00,ATH,E,1,M,F,A,A,V,NA,NA,NA,NA,NA,NA,NA
E4,9,16.10.19,08:10:00,CBA,E,1,R,M,C,C,V,V,15000,F,N,FF,S,5
E4,9,17.10.19,08:33:00,CPE,E,1,R,M,C,C,V,V,10000,F,N,FO,N,6
E4,9,17.10.19,07:32:00,CBL,E,1,M,F,D,D,V,NA,NA,NA,NA,NA,NA,NA
